name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colombo,2022-03-08,87.9,77.1,83.1,105.5,77.1,91.9,78.1,85.5,0.004,0,4.17,rain,0,0,19.5,9.2,309.5,1009.1,21.6,6.7,278.4,24.1,9,60.0,2022-03-08T06:20:33,2022-03-08T18:22:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-09,87.9,75.3,82.4,100.2,75.3,89.5,76.9,84.5,0.05,100,4.17,rain,0,0,22.8,8.1,10.5,1008.9,14.4,6.9,286.2,24.8,9,30.0,2022-03-09T06:20:07,2022-03-09T18:22:30,0.21,Rain,Clear conditions throughout the day with morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-10,89.2,75.3,82.6,102.7,75.3,90.0,77.0,84.2,0.0,0,0.0,,0,0,19.7,10.3,344.4,1008.9,17.7,6.7,273.2,23.6,9,30.0,2022-03-10T06:19:40,2022-03-10T18:22:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-11,89.7,75.3,82.6,105.4,75.3,89.8,76.9,83.8,0.049,100,4.17,rain,0,0,23.0,10.3,344.0,1008.2,10.6,6.4,281.6,24.4,10,30.0,2022-03-11T06:19:13,2022-03-11T18:22:21,0.27,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-12,87.9,73.5,79.8,105.5,73.5,84.6,75.9,89.0,0.989,100,8.33,rain,0,0,20.4,8.9,17.9,1008.0,20.5,6.6,263.7,22.8,10,30.0,2022-03-12T06:18:46,2022-03-12T18:22:17,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-13,89.7,73.5,79.9,98.0,73.5,84.0,75.5,88.1,0.0,0,0.0,,0,0,21.9,10.3,33.3,1007.6,21.3,6.0,258.8,22.4,9,30.0,2022-03-13T06:18:18,2022-03-13T18:22:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-14,89.7,73.5,81.2,96.6,73.5,86.4,75.4,83.7,0.706,100,4.17,rain,0,0,21.7,10.3,20.1,1008.0,15.5,6.6,270.6,23.3,9,30.0,2022-03-14T06:17:50,2022-03-14T18:22:07,0.37,Rain,Clear conditions throughout the day with morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-15,86.1,75.3,80.8,97.4,75.3,85.2,75.1,83.9,0.0,0,0.0,,0,0,17.4,8.1,358.4,1007.9,16.2,6.3,222.6,19.1,8,10.0,2022-03-15T06:17:22,2022-03-15T18:22:02,0.4,Clear,Clear conditions throughout the day.,clear-day,"AVHP,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-16,87.9,78.9,83.2,102.7,78.9,91.3,76.7,81.5,0.0,0,0.0,,0,0,16.3,6.9,261.7,1007.6,17.6,6.0,199.0,17.1,7,30.0,2022-03-16T06:16:53,2022-03-16T18:21:56,0.43,Clear,Clear conditions throughout the day.,clear-day,"AVHP,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-17,89.7,81.1,84.5,108.4,86.7,97.9,79.9,86.4,0.0,0,0.0,,0,0,22.1,10.3,260.1,1007.5,33.0,6.7,200.1,17.4,8,60.0,2022-03-17T06:16:25,2022-03-17T18:21:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-18,88.8,77.1,83.0,105.5,77.1,93.1,79.2,88.9,0.0,0,0.0,,0,0,20.4,13.9,238.5,1007.3,30.4,6.8,230.9,19.8,8,60.0,2022-03-18T06:15:56,2022-03-18T18:21:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-19,87.9,81.4,84.8,108.6,89.2,99.3,80.5,87.3,0.008,0,4.17,rain,0,0,23.5,10.3,249.7,1007.8,29.8,6.8,254.7,22.1,10,60.0,2022-03-19T06:15:27,2022-03-19T18:21:39,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-20,87.9,82.5,84.7,105.5,92.3,98.9,80.4,87.0,0.0,0,0.0,,0,0,23.5,10.3,248.1,1008.0,27.4,6.6,239.1,20.8,9,60.0,2022-03-20T06:14:58,2022-03-20T18:21:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-21,88.2,78.9,84.0,108.6,78.9,96.6,80.5,89.6,0.0,0,0.0,,0,0,24.2,9.2,239.2,1008.0,22.4,6.8,257.2,22.3,8,60.0,2022-03-21T06:14:28,2022-03-21T18:21:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-22,89.7,80.7,84.6,105.5,89.6,98.9,80.8,89.1,0.0,0,0.0,,0,0,20.4,10.3,248.5,1008.0,22.0,6.3,268.3,23.1,9,60.0,2022-03-22T06:13:59,2022-03-22T18:21:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-23,88.5,78.9,84.2,105.5,78.9,95.7,79.2,85.4,0.004,0,0.0,rain,0,0,21.9,12.8,238.0,1007.7,28.4,7.3,247.5,21.5,9,30.0,2022-03-23T06:13:30,2022-03-23T18:21:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-03-24,87.9,80.7,84.2,102.2,88.7,95.6,78.7,83.8,0.0,0,0.0,,0,0,16.8,11.4,236.2,1008.1,24.4,6.7,226.0,19.5,9,30.0,2022-03-24T06:13:00,2022-03-24T18:21:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-25,87.9,78.9,83.8,100.2,78.9,93.1,77.8,83.2,0.0,0,0.0,,0,0,18.1,12.8,231.1,1009.0,21.6,6.7,255.0,22.0,8,10.0,2022-03-25T06:12:30,2022-03-25T18:21:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-26,88.3,78.9,83.6,102.7,78.9,91.2,77.1,81.4,0.003,0,0.0,rain,0,0,14.5,12.8,229.3,1010.5,19.1,7.2,252.7,21.9,9,30.0,2022-03-26T06:12:01,2022-03-26T18:20:54,0.79,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-27,89.7,77.1,84.2,105.4,77.1,94.7,78.3,83.0,0.0,0,0.0,,0,0,15.0,10.3,226.3,1010.6,18.1,6.8,282.5,24.2,10,30.0,2022-03-27T06:11:31,2022-03-27T18:20:47,0.82,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-28,90.2,78.9,84.6,102.8,78.9,95.7,79.0,84.2,0.058,100,4.17,rain,0,0,13.9,15.0,223.7,1010.0,20.8,7.0,267.7,23.2,9,60.0,2022-03-28T06:11:02,2022-03-28T18:20:40,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-03-29,89.7,77.6,83.6,105.5,77.6,93.9,79.0,86.5,0.0,0,0.0,,0,0,18.3,12.8,225.0,1009.6,20.2,6.3,273.5,23.5,9,60.0,2022-03-29T06:10:32,2022-03-29T18:20:34,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-03-30,91.0,77.1,83.1,107.3,77.1,89.5,76.1,80.3,0.009,0,4.17,rain,0,0,19.2,13.9,197.0,1009.6,22.9,7.9,261.8,22.6,9,30.0,2022-03-30T06:10:03,2022-03-30T18:20:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-03-31,90.7,75.3,82.8,104.6,75.3,90.2,76.3,81.6,0.0,0,0.0,,0,0,19.5,11.4,216.8,1009.6,14.7,7.9,255.6,22.1,9,30.0,2022-03-31T06:09:33,2022-03-31T18:20:21,0.96,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-01,90.2,77.1,83.3,105.4,77.1,90.7,76.3,80.2,0.048,100,4.17,rain,0,0,17.7,12.8,208.9,1009.8,20.9,8.1,242.3,20.9,8,30.0,2022-04-01T06:09:04,2022-04-01T18:20:14,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-02,89.7,78.9,83.5,107.8,78.9,91.3,77.2,81.8,0.037,100,4.17,rain,0,0,16.3,9.2,201.8,1010.8,23.2,8.5,271.4,23.6,9,30.0,2022-04-02T06:08:35,2022-04-02T18:20:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-03,91.0,78.9,84.4,102.8,78.9,92.1,76.3,77.8,0.065,100,8.33,rain,0,0,18.6,9.2,219.2,1010.0,24.6,8.1,268.4,23.1,10,30.0,2022-04-03T06:08:06,2022-04-03T18:20:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-04,89.8,77.1,82.7,105.5,77.1,88.4,76.6,83.0,0.004,0,0.0,rain,0,0,17.4,13.9,196.5,1010.1,23.3,8.0,242.4,21.1,9,30.0,2022-04-04T06:07:37,2022-04-04T18:19:56,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AVHP,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-05,88.4,75.3,81.0,102.7,75.3,85.5,76.8,88.0,0.375,100,20.83,rain,0,0,13.2,8.1,163.8,1012.1,32.0,8.1,183.5,15.8,7,30.0,2022-04-05T06:07:09,2022-04-05T18:19:50,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-06,89.7,73.5,81.4,102.8,73.5,86.7,75.3,83.1,0.0,0,0.0,,0,0,16.3,8.1,230.0,1012.1,16.5,8.1,224.9,19.5,8,30.0,2022-04-06T06:06:40,2022-04-06T18:19:44,0.16,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-07,91.0,73.5,82.2,104.8,73.5,88.1,75.6,81.8,0.006,0,4.17,rain,0,0,14.5,12.8,208.7,1010.9,22.5,8.7,265.2,22.9,9,60.0,2022-04-07T06:06:12,2022-04-07T18:19:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-08,85.0,73.5,77.1,94.4,73.5,79.0,75.6,95.5,2.96,100,33.33,rain,0,0,12.8,8.1,151.6,1010.4,34.9,6.9,157.2,13.6,6,30.0,2022-04-08T06:05:44,2022-04-08T18:19:33,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-09,85.6,73.5,79.5,101.1,73.5,85.4,76.6,91.1,0.203,100,12.5,rain,0,0,25.3,12.8,236.0,1009.5,31.8,7.7,183.0,15.9,7,30.0,2022-04-09T06:05:16,2022-04-09T18:19:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-10,79.2,73.5,75.8,79.2,73.5,75.8,75.3,98.4,8.299,100,41.67,rain,0,0,20.1,6.9,110.7,1008.7,34.4,6.5,116.2,10.1,4,30.0,2022-04-10T06:04:49,2022-04-10T18:19:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-11,87.9,75.3,80.9,102.7,75.3,88.0,77.8,91.0,1.194,100,8.33,rain,0,0,14.8,10.3,261.4,1007.5,31.3,8.0,117.7,10.3,5,30.0,2022-04-11T06:04:22,2022-04-11T18:19:18,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-12,89.8,75.3,81.2,108.3,75.3,87.2,77.7,89.9,1.432,100,33.33,rain,0,0,19.5,8.1,189.4,1007.0,43.3,7.8,181.2,15.7,7,30.0,2022-04-12T06:03:55,2022-04-12T18:19:13,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-13,87.9,75.3,80.9,108.6,75.3,88.8,78.1,91.7,0.072,100,16.67,rain,0,0,20.6,17.2,197.3,1007.1,26.8,8.1,137.8,12.0,5,30.0,2022-04-13T06:03:29,2022-04-13T18:19:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-14,89.7,75.3,82.9,103.9,75.3,91.7,77.9,86.0,1.095,100,20.83,rain,0,0,21.3,17.2,210.2,1008.0,21.7,8.0,218.7,18.9,9,60.0,2022-04-14T06:03:03,2022-04-14T18:19:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-15,89.7,77.1,84.1,103.8,77.1,93.4,78.1,83.0,0.0,0,0.0,,0,0,19.5,13.9,209.5,1008.1,17.8,8.6,274.4,23.5,9,60.0,2022-04-15T06:02:37,2022-04-15T18:19:02,0.45,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-16,91.2,78.6,84.7,107.7,78.6,94.4,77.8,80.7,0.0,0,0.0,,0,0,21.9,11.4,201.3,1007.0,17.2,8.0,265.5,22.9,9,60.0,2022-04-16T06:02:12,2022-04-16T18:18:58,0.48,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-17,89.4,77.1,83.4,104.7,77.1,91.4,77.3,82.6,0.0,0,0.0,,0,0,19.2,7.5,210.4,1007.7,22.7,8.2,235.0,20.1,8,30.0,2022-04-17T06:01:47,2022-04-17T18:18:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-18,89.2,77.1,83.5,104.3,77.1,91.7,77.2,82.1,0.0,0,0.0,,0,0,18.6,6.9,244.4,1009.4,21.6,8.2,214.4,18.3,8,60.0,2022-04-18T06:01:23,2022-04-18T18:18:52,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-19,87.9,75.3,82.8,103.0,75.3,92.6,78.4,87.0,0.755,100,33.33,rain,0,0,17.9,10.3,237.5,1010.3,31.2,7.6,191.0,16.6,8,60.0,2022-04-19T06:00:59,2022-04-19T18:18:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-20,89.7,78.9,84.1,106.7,78.9,94.8,79.3,86.2,2.588,100,16.67,rain,0,0,16.8,8.4,237.8,1008.0,28.7,7.8,253.5,21.8,9,75.0,2022-04-20T06:00:36,2022-04-20T18:18:48,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-21,89.4,78.9,84.6,103.2,78.9,95.6,78.5,82.6,0.89,100,4.17,rain,0,0,16.8,7.0,203.6,1007.2,28.0,8.5,255.8,22.1,9,60.0,2022-04-21T06:00:13,2022-04-21T18:18:46,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-22,90.0,77.1,83.0,106.2,77.1,92.0,78.2,86.2,0.637,100,16.67,rain,0,0,17.7,9.2,207.8,1008.8,36.2,8.3,212.7,18.3,8,30.0,2022-04-22T05:59:50,2022-04-22T18:18:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-23,89.4,75.3,83.1,102.8,75.3,90.4,76.6,81.8,0.035,100,4.17,rain,0,0,16.1,6.4,212.0,1009.5,23.4,8.0,204.1,17.9,9,30.0,2022-04-23T05:59:28,2022-04-23T18:18:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,VRDG7,43466099999,CEM00043466"
Colombo,2022-04-24,89.7,77.1,84.1,105.4,77.1,92.6,77.4,81.2,0.02,100,4.17,rain,0,0,15.0,5.8,318.8,1007.7,22.7,8.1,259.7,22.4,10,30.0,2022-04-24T05:59:07,2022-04-24T18:18:43,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-25,88.2,78.9,83.6,102.7,78.9,92.9,78.1,84.0,0.283,100,12.5,rain,0,0,13.0,8.1,212.1,1007.6,28.1,7.9,220.1,18.9,8,60.0,2022-04-25T05:58:46,2022-04-25T18:18:43,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-26,89.7,78.9,83.7,105.4,78.9,92.2,77.8,83.3,0.004,0,0.0,rain,0,0,13.9,6.9,202.4,1007.8,24.3,8.2,261.7,22.4,9,60.0,2022-04-26T05:58:26,2022-04-26T18:18:43,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-27,89.7,77.1,84.2,105.4,77.1,94.3,78.3,83.3,2.517,100,8.33,rain,0,0,14.3,8.1,219.9,1007.3,30.8,8.3,257.4,22.2,9,60.0,2022-04-27T05:58:06,2022-04-27T18:18:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-04-28,91.2,77.1,83.2,106.5,77.1,90.4,77.3,83.4,0.886,100,16.67,rain,0,0,15.4,8.1,201.3,1008.7,32.2,8.6,233.5,20.1,9,60.0,2022-04-28T05:57:47,2022-04-28T18:18:45,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-29,89.7,75.3,84.0,108.4,75.3,93.1,77.3,81.0,0.104,100,4.17,rain,0,0,16.6,13.9,229.2,1009.0,21.1,8.0,242.6,21.0,9,75.0,2022-04-29T05:57:29,2022-04-29T18:18:47,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-04-30,91.2,78.9,85.1,111.8,78.9,96.8,79.2,83.1,0.496,100,20.83,rain,0,0,19.7,7.1,245.5,1007.6,26.2,8.0,239.2,20.7,8,75.0,2022-04-30T05:57:11,2022-04-30T18:18:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-01,91.5,83.2,86.1,111.2,94.1,99.9,79.2,80.5,0.628,100,16.67,rain,0,0,25.3,9.2,246.5,1006.8,32.9,7.7,212.7,18.4,7,60.0,2022-05-01T05:56:53,2022-05-01T18:18:51,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-02,91.5,84.3,87.1,111.2,94.4,102.8,79.9,79.5,0.066,100,16.67,rain,0,0,22.8,11.4,256.1,1006.3,28.6,7.3,232.6,20.0,8,75.0,2022-05-02T05:56:37,2022-05-02T18:18:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-03,91.2,84.3,87.4,111.8,96.4,103.8,80.2,79.4,0.0,0,0.0,,0,0,19.5,9.2,239.4,1006.7,29.3,7.2,243.6,21.0,9,75.0,2022-05-03T05:56:21,2022-05-03T18:18:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-04,92.8,82.2,86.8,111.8,93.8,102.1,80.1,81.0,0.042,100,8.33,rain,0,0,19.5,12.8,229.6,1007.8,30.9,7.6,234.7,20.3,8,75.0,2022-05-04T05:56:05,2022-05-04T18:19:00,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-05,91.2,78.9,84.6,109.2,78.9,96.9,79.1,83.9,0.149,100,16.67,rain,0,0,22.8,9.2,230.8,1007.5,36.4,7.7,229.1,19.7,8,75.0,2022-05-05T05:55:51,2022-05-05T18:19:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-05-06,90.5,77.1,83.8,105.4,77.1,93.3,78.3,84.5,1.933,100,16.67,rain,0,0,23.5,10.5,213.7,1007.1,31.1,7.8,222.8,19.3,8,60.0,2022-05-06T05:55:37,2022-05-06T18:19:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-05-07,91.2,78.9,85.9,105.3,78.9,97.5,78.3,78.9,0.213,100,12.5,rain,0,0,23.9,7.4,250.2,1006.4,25.6,7.8,241.6,20.7,8,60.0,2022-05-07T05:55:23,2022-05-07T18:19:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-08,91.2,84.3,87.2,111.3,98.6,103.4,80.2,79.8,0.0,0,0.0,,0,0,23.9,9.5,245.8,1004.6,32.8,7.5,200.2,17.1,7,100.0,2022-05-08T05:55:11,2022-05-08T18:19:19,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2022-05-09,91.2,84.1,87.2,110.4,94.9,102.3,79.5,78.5,0.276,100,12.5,rain,0,0,27.7,13.9,246.9,1004.5,29.8,7.5,203.6,17.6,8,100.0,2022-05-09T05:54:59,2022-05-09T18:19:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-05-10,91.0,80.5,85.9,108.7,86.7,99.5,79.0,80.1,0.345,100,25.0,rain,0,0,33.3,15.0,250.4,1004.5,39.2,7.7,215.4,18.7,8,75.0,2022-05-10T05:54:47,2022-05-10T18:19:31,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-05-11,89.0,82.8,85.2,103.3,93.5,97.4,78.4,80.3,0.024,100,8.33,rain,0,0,31.8,18.3,244.1,1006.4,47.5,11.2,243.0,20.7,9,75.0,2022-05-11T05:54:37,2022-05-11T18:19:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2022-05-12,87.9,79.8,83.5,102.7,79.8,93.5,78.0,83.9,0.77,100,25.0,rain,0,0,31.1,17.2,238.1,1007.5,52.7,10.1,201.5,17.4,7,60.0,2022-05-12T05:54:27,2022-05-12T18:19:45,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,43486099999,CEI0000VCBI,43466099999,CEM00043466"
